t_ms,lat,lon,alt,is_sunlit
17661200,-71.43,65.838,494.792,0
17661600,-71.454,65.805,494.794,0
17662000,-71.477,65.771,494.797,0
17662400,-71.5,65.737,494.799,0
17662800,-71.523,65.704,494.802,0
17663200,-71.546,65.67,494.804,0
17663600,-71.57,65.636,494.807,0
17664000,-71.593,65.602,494.809,0
17664400,-71.616,65.568,494.812,0
17664800,-71.639,65.533,494.814,0
17665200,-71.662,65.499,494.817,0
17665600,-71.685,65.465,494.819,0
17666000,-71.709,65.43,494.821,0
17666400,-71.732,65.396,494.824,0
17666800,-71.755,65.361,494.826,0
17667200,-71.778,65.327,494.829,0
17667600,-71.801,65.292,494.831,0
