t_ms,lon,lat,alt
13392400,-71.29,-19.361,472.562
13392800,-71.296,-19.335,472.555
13393200,-71.301,-19.31,472.549
13393600,-71.306,-19.284,472.542
13394000,-71.312,-19.259,472.535
13394400,-71.317,-19.234,472.529
13394800,-71.322,-19.208,472.522
13395200,-71.328,-19.183,472.515
13395600,-71.333,-19.157,472.509
13396000,-71.338,-19.132,472.502
13396400,-71.344,-19.106,472.495
13396800,-71.349,-19.081,472.488
13397200,-71.354,-19.055,472.482
13397600,-71.36,-19.03,472.475
13398000,-71.365,-19.005,472.469
13398400,-71.37,-18.979,472.462
13398800,-71.376,-18.954,472.455
13399200,-71.381,-18.928,472.449
13399600,-71.386,-18.903,472.442
13400000,-71.392,-18.877,472.435
13400400,-71.397,-18.852,472.429
13400800,-71.402,-18.827,472.422
13401200,-71.408,-18.801,472.416
13401600,-71.413,-18.776,472.409
13402000,-71.418,-18.75,472.402
13402400,-71.424,-18.725,472.396
13402800,-71.429,-18.699,472.389
13403200,-71.434,-18.674,472.383
13403600,-71.44,-18.649,472.376
13404000,-71.445,-18.623,472.37
13404400,-71.45,-18.598,472.363
13404800,-71.456,-18.572,472.357
13405200,-71.461,-18.547,472.35
13405600,-71.466,-18.521,472.344
13406000,-71.471,-18.496,472.337
13406400,-71.477,-18.471,472.331
13406800,-71.482,-18.445,472.324
13407200,-71.487,-18.42,472.318
13407600,-71.493,-18.394,472.311
13408000,-71.498,-18.369,472.305
13408400,-71.503,-18.343,472.298
13408800,-71.509,-18.318,472.292
13409200,-71.514,-18.292,472.285
13409600,-71.519,-18.267,472.279
13410000,-71.524,-18.242,472.272
13410400,-71.53,-18.216,472.266
13410800,-71.535,-18.191,472.259
13411200,-71.54,-18.165,472.253
13411600,-71.546,-18.14,472.247
13412000,-71.551,-18.114,472.24
13412400,-71.556,-18.089,472.234
13412800,-71.561,-18.064,472.227
13413200,-71.567,-18.038,472.221
13413600,-71.572,-18.013,472.215
13414000,-71.577,-17.987,472.208
13414400,-71.583,-17.962,472.202
13414800,-71.588,-17.936,472.195
13415200,-71.593,-17.911,472.189
13415600,-71.598,-17.885,472.183
13416000,-71.604,-17.86,472.176
13416400,-71.609,-17.835,472.17
13416800,-71.614,-17.809,472.164
13417200,-71.62,-17.784,472.157
13417600,-71.625,-17.758,472.151
13418000,-71.63,-17.733,472.145
13418400,-71.635,-17.707,472.138
13418800,-71.641,-17.682,472.132
13419200,-71.646,-17.656,472.126
13419600,-71.651,-17.631,472.12
13420000,-71.656,-17.606,472.113
13420400,-71.662,-17.58,472.107
13420800,-71.667,-17.555,472.101
13421200,-71.672,-17.529,472.094
13421600,-71.678,-17.504,472.088
13422000,-71.683,-17.478,472.082
13422400,-71.688,-17.453,472.076
13422800,-71.693,-17.427,472.069
13423200,-71.699,-17.402,472.063
13423600,-71.704,-17.377,472.057
13424000,-71.709,-17.351,472.051
13424400,-71.714,-17.326,472.045
13424800,-71.72,-17.3,472.038
13425200,-71.725,-17.275,472.032
13425600,-71.73,-17.249,472.026
13426000,-71.735,-17.224,472.02
13426400,-71.741,-17.199,472.014
13426800,-71.746,-17.173,472.007
13427200,-71.751,-17.148,472.001
13427600,-71.756,-17.122,471.995
13428000,-71.762,-17.097,471.989
13428400,-71.767,-17.071,471.983
13428800,-71.772,-17.046,471.977
13429200,-71.777,-17.02,471.971
13429600,-71.783,-16.995,471.964
13430000,-71.788,-16.969,471.958
13430400,-71.793,-16.944,471.952
13430800,-71.798,-16.919,471.946
13431200,-71.804,-16.893,471.94
13431600,-71.809,-16.868,471.934
13432000,-71.814,-16.842,471.928
13432400,-71.819,-16.817,471.922
13432800,-71.825,-16.791,471.916
13433200,-71.83,-16.766,471.91
13433600,-71.835,-16.74,471.904
13434000,-71.84,-16.715,471.898
13434400,-71.846,-16.69,471.892
13434800,-71.851,-16.664,471.885
13435200,-71.856,-16.639,471.879
13435600,-71.861,-16.613,471.873
13436000,-71.866,-16.588,471.867
13436400,-71.872,-16.562,471.861
13436800,-71.877,-16.537,471.855
13437200,-71.882,-16.511,471.849
13437600,-71.887,-16.486,471.843
13438000,-71.893,-16.461,471.837
13438400,-71.898,-16.435,471.832
13438800,-71.903,-16.41,471.826
13439200,-71.908,-16.384,471.82
13439600,-71.914,-16.359,471.814
13440000,-71.919,-16.333,471.808
13440400,-71.924,-16.308,471.802
13440800,-71.929,-16.282,471.796
13441200,-71.934,-16.257,471.79
13441600,-71.94,-16.232,471.784
13442000,-71.945,-16.206,471.778
13442400,-71.95,-16.181,471.772
13442800,-71.955,-16.155,471.766
13443200,-71.96,-16.13,471.76
13443600,-71.966,-16.104,471.755
13444000,-71.971,-16.079,471.749
13444400,-71.976,-16.053,471.743
13444800,-71.981,-16.028,471.737
13445200,-71.987,-16.002,471.731
13445600,-71.992,-15.977,471.725
13446000,-71.997,-15.952,471.719
13446400,-72.002,-15.926,471.714
13446800,-72.007,-15.901,471.708
13447200,-72.013,-15.875,471.702
13447600,-72.018,-15.85,471.696
13448000,-72.023,-15.824,471.69
13448400,-72.028,-15.799,471.684
13448800,-72.033,-15.773,471.679
13449200,-72.039,-15.748,471.673
13449600,-72.044,-15.722,471.667
13450000,-72.049,-15.697,471.661
13450400,-72.054,-15.672,471.656
13450800,-72.059,-15.646,471.65
13451200,-72.065,-15.621,471.644
13451600,-72.07,-15.595,471.638
13452000,-72.075,-15.57,471.633
13452400,-72.08,-15.544,471.627
13452800,-72.085,-15.519,471.621
13453200,-72.091,-15.493,471.615
13453600,-72.096,-15.468,471.61
13454000,-72.101,-15.442,471.604
13454400,-72.106,-15.417,471.598
13454800,-72.111,-15.392,471.593
13455200,-72.116,-15.366,471.587
13455600,-72.122,-15.341,471.581
13456000,-72.127,-15.315,471.576
13456400,-72.132,-15.29,471.57
13456800,-72.137,-15.264,471.564
13457200,-72.142,-15.239,471.559
13457600,-72.148,-15.213,471.553
13458000,-72.153,-15.188,471.547
13458400,-72.158,-15.162,471.542
13458800,-72.163,-15.137,471.536
13459200,-72.168,-15.112,471.531
13459600,-72.174,-15.086,471.525
13460000,-72.179,-15.061,471.519
13460400,-72.184,-15.035,471.514
13460800,-72.189,-15.01,471.508
13461200,-72.194,-14.984,471.503
13461600,-72.199,-14.959,471.497
13462000,-72.205,-14.933,471.491
13462400,-72.21,-14.908,471.486
13462800,-72.215,-14.882,471.48
13463200,-72.22,-14.857,471.475
13463600,-72.225,-14.832,471.469
13464000,-72.23,-14.806,471.464
13464400,-72.236,-14.781,471.458
13464800,-72.241,-14.755,471.453
13465200,-72.246,-14.73,471.447
13465600,-72.251,-14.704,471.442
13466000,-72.256,-14.679,471.436
13466400,-72.261,-14.653,471.431
13466800,-72.267,-14.628,471.425
13467200,-72.272,-14.602,471.42
13467600,-72.277,-14.577,471.414
13468000,-72.282,-14.551,471.409
13468400,-72.287,-14.526,471.403
13468800,-72.292,-14.501,471.398
13469200,-72.298,-14.475,471.393
13469600,-72.303,-14.45,471.387
13470000,-72.308,-14.424,471.382
13470400,-72.313,-14.399,471.376
13470800,-72.318,-14.373,471.371
13471200,-72.323,-14.348,471.366
13471600,-72.329,-14.322,471.36
13472000,-72.334,-14.297,471.355
13472400,-72.339,-14.271,471.349
13472800,-72.344,-14.246,471.344
13473200,-72.349,-14.221,471.339
13473600,-72.354,-14.195,471.333
13474000,-72.359,-14.17,471.328
13474400,-72.365,-14.144,471.323
13474800,-72.37,-14.119,471.317
13475200,-72.375,-14.093,471.312
13475600,-72.38,-14.068,471.307
13476000,-72.385,-14.042,471.301
13476400,-72.39,-14.017,471.296
13476800,-72.395,-13.991,471.291
13477200,-72.401,-13.966,471.285
13477600,-72.406,-13.94,471.28
13478000,-72.411,-13.915,471.275
13478400,-72.416,-13.89,471.27
13478800,-72.421,-13.864,471.264
13479200,-72.426,-13.839,471.259
13479600,-72.431,-13.813,471.254
13480000,-72.437,-13.788,471.249
13480400,-72.442,-13.762,471.243
13480800,-72.447,-13.737,471.238
13481200,-72.452,-13.711,471.233
13481600,-72.457,-13.686,471.228
13482000,-72.462,-13.66,471.223
13482400,-72.467,-13.635,471.217
13482800,-72.473,-13.609,471.212
13483200,-72.478,-13.584,471.207
13483600,-72.483,-13.558,471.202
13484000,-72.488,-13.533,471.197
13484400,-72.493,-13.508,471.191
13484800,-72.498,-13.482,471.186
13485200,-72.503,-13.457,471.181
13485600,-72.508,-13.431,471.176
13486000,-72.514,-13.406,471.171
13486400,-72.519,-13.38,471.166
13486800,-72.524,-13.355,471.161
13487200,-72.529,-13.329,471.156
13487600,-72.534,-13.304,471.15
13488000,-72.539,-13.278,471.145
13488400,-72.544,-13.253,471.14
13488800,-72.549,-13.227,471.135
13489200,-72.555,-13.202,471.13
13489600,-72.56,-13.177,471.125
13490000,-72.565,-13.151,471.12
13490400,-72.57,-13.126,471.115
13490800,-72.575,-13.1,471.11
13491200,-72.58,-13.075,471.105
13491600,-72.585,-13.049,471.1
13492000,-72.59,-13.024,471.095
13492400,-72.596,-12.998,471.09
13492800,-72.601,-12.973,471.085
13493200,-72.606,-12.947,471.08
13493600,-72.611,-12.922,471.075
13494000,-72.616,-12.896,471.07
13494400,-72.621,-12.871,471.065
13494800,-72.626,-12.845,471.06
13495200,-72.631,-12.82,471.055
13495600,-72.636,-12.794,471.05
13496000,-72.642,-12.769,471.045
13496400,-72.647,-12.744,471.04
13496800,-72.652,-12.718,471.035
13497200,-72.657,-12.693,471.03
13497600,-72.662,-12.667,471.025
13498000,-72.667,-12.642,471.02
13498400,-72.672,-12.616,471.016
13498800,-72.677,-12.591,471.011
13499200,-72.682,-12.565,471.006
13499600,-72.688,-12.54,471.001
13500000,-72.693,-12.514,470.996
13500400,-72.698,-12.489,470.991
13500800,-72.703,-12.463,470.986
13501200,-72.708,-12.438,470.981
13501600,-72.713,-12.412,470.977
13502000,-72.718,-12.387,470.972
13502400,-72.723,-12.362,470.967
13502800,-72.728,-12.336,470.962
13503200,-72.733,-12.311,470.957
13503600,-72.739,-12.285,470.952
13504000,-72.744,-12.26,470.948
13504400,-72.749,-12.234,470.943
13504800,-72.754,-12.209,470.938
13505200,-72.759,-12.183,470.933
13505600,-72.764,-12.158,470.929
13506000,-72.769,-12.132,470.924
13506400,-72.774,-12.107,470.919
13506800,-72.779,-12.081,470.914
13507200,-72.784,-12.056,470.91
13507600,-72.789,-12.03,470.905
13508000,-72.795,-12.005,470.9
13508400,-72.8,-11.979,470.895
13508800,-72.805,-11.954,470.891
13509200,-72.81,-11.929,470.886
13509600,-72.815,-11.903,470.881
13510000,-72.82,-11.878,470.877
13510400,-72.825,-11.852,470.872
13510800,-72.83,-11.827,470.867
13511200,-72.835,-11.801,470.863
13511600,-72.84,-11.776,470.858
13512000,-72.845,-11.75,470.853
13512400,-72.85,-11.725,470.849
13512800,-72.856,-11.699,470.844
13513200,-72.861,-11.674,470.839
13513600,-72.866,-11.648,470.835
13514000,-72.871,-11.623,470.83
13514400,-72.876,-11.597,470.826
13514800,-72.881,-11.572,470.821
13515200,-72.886,-11.546,470.816
13515600,-72.891,-11.521,470.812
13516000,-72.896,-11.495,470.807
13516400,-72.901,-11.47,470.803
13516800,-72.906,-11.445,470.798
13517200,-72.911,-11.419,470.793
13517600,-72.917,-11.394,470.789
13518000,-72.922,-11.368,470.784
13518400,-72.927,-11.343,470.78
13518800,-72.932,-11.317,470.775
13519200,-72.937,-11.292,470.771
13519600,-72.942,-11.266,470.766
13520000,-72.947,-11.241,470.762
13520400,-72.952,-11.215,470.757
13520800,-72.957,-11.19,470.753
13521200,-72.962,-11.164,470.748
13521600,-72.967,-11.139,470.744
13522000,-72.972,-11.113,470.739
13522400,-72.977,-11.088,470.735
13522800,-72.982,-11.062,470.731
13523200,-72.988,-11.037,470.726
13523600,-72.993,-11.011,470.722
13524000,-72.998,-10.986,470.717
13524400,-73.003,-10.96,470.713
13524800,-73.008,-10.935,470.708
13525200,-73.013,-10.91,470.704
13525600,-73.018,-10.884,470.7
13526000,-73.023,-10.859,470.695
13526400,-73.028,-10.833,470.691
13526800,-73.033,-10.808,470.686
13527200,-73.038,-10.782,470.682
13527600,-73.043,-10.757,470.678
13528000,-73.048,-10.731,470.673
13528400,-73.053,-10.706,470.669
13528800,-73.058,-10.68,470.665
13529200,-73.063,-10.655,470.66
13529600,-73.069,-10.629,470.656
13530000,-73.074,-10.604,470.652
13530400,-73.079,-10.578,470.647
13530800,-73.084,-10.553,470.643
13531200,-73.089,-10.527,470.639
13531600,-73.094,-10.502,470.635
13532000,-73.099,-10.476,470.63
13532400,-73.104,-10.451,470.626
13532800,-73.109,-10.425,470.622
13533200,-73.114,-10.4,470.618
13533600,-73.119,-10.375,470.613
13534000,-73.124,-10.349,470.609
13534400,-73.129,-10.324,470.605
13534800,-73.134,-10.298,470.601
13535200,-73.139,-10.273,470.596
13535600,-73.144,-10.247,470.592
13536000,-73.149,-10.222,470.588
13536400,-73.154,-10.196,470.584
13536800,-73.159,-10.171,470.58
13537200,-73.165,-10.145,470.575
13537600,-73.17,-10.12,470.571
13538000,-73.175,-10.094,470.567
13538400,-73.18,-10.069,470.563
13538800,-73.185,-10.043,470.559
13539200,-73.19,-10.018,470.555
13539600,-73.195,-9.992,470.551
13540000,-73.2,-9.967,470.546
13540400,-73.205,-9.941,470.542
13540800,-73.21,-9.916,470.538
13541200,-73.215,-9.89,470.534
13541600,-73.22,-9.865,470.53
13542000,-73.225,-9.839,470.526
13542400,-73.23,-9.814,470.522
13542800,-73.235,-9.788,470.518
13543200,-73.24,-9.763,470.514
13543600,-73.245,-9.738,470.51
13544000,-73.25,-9.712,470.506
13544400,-73.255,-9.687,470.502
13544800,-73.26,-9.661,470.498
13545200,-73.265,-9.636,470.494
13545600,-73.27,-9.61,470.49
13546000,-73.275,-9.585,470.486
13546400,-73.28,-9.559,470.482
13546800,-73.285,-9.534,470.478
13547200,-73.291,-9.508,470.474
13547600,-73.296,-9.483,470.47
13548000,-73.301,-9.457,470.466
13548400,-73.306,-9.432,470.462
13548800,-73.311,-9.406,470.458
13549200,-73.316,-9.381,470.454
13549600,-73.321,-9.355,470.45
13550000,-73.326,-9.33,470.446
13550400,-73.331,-9.304,470.442
13550800,-73.336,-9.279,470.438
13551200,-73.341,-9.253,470.434
13551600,-73.346,-9.228,470.43
13552000,-73.351,-9.202,470.426
13552400,-73.356,-9.177,470.423
13552800,-73.361,-9.151,470.419
13553200,-73.366,-9.126,470.415
13553600,-73.371,-9.1,470.411
13554000,-73.376,-9.075,470.407
13554400,-73.381,-9.05,470.403
13554800,-73.386,-9.024,470.399
13555200,-73.391,-8.999,470.396
13555600,-73.396,-8.973,470.392
13556000,-73.401,-8.948,470.388
13556400,-73.406,-8.922,470.384
13556800,-73.411,-8.897,470.38
13557200,-73.416,-8.871,470.377
13557600,-73.421,-8.846,470.373
13558000,-73.426,-8.82,470.369
13558400,-73.431,-8.795,470.365
13558800,-73.436,-8.769,470.362
13559200,-73.441,-8.744,470.358
13559600,-73.446,-8.718,470.354
13560000,-73.451,-8.693,470.35
13560400,-73.456,-8.667,470.347
13560800,-73.461,-8.642,470.343
13561200,-73.466,-8.616,470.339
13561600,-73.471,-8.591,470.335
13562000,-73.476,-8.565,470.332
13562400,-73.482,-8.54,470.328
13562800,-73.487,-8.514,470.324
13563200,-73.492,-8.489,470.321
13563600,-73.497,-8.463,470.317
13564000,-73.502,-8.438,470.313
13564400,-73.507,-8.412,470.31
13564800,-73.512,-8.387,470.306
13565200,-73.517,-8.361,470.302
13565600,-73.522,-8.336,470.299
13566000,-73.527,-8.31,470.295
13566400,-73.532,-8.285,470.292
13566800,-73.537,-8.259,470.288
13567200,-73.542,-8.234,470.284
13567600,-73.547,-8.209,470.281
13568000,-73.552,-8.183,470.277
13568400,-73.557,-8.158,470.274
13568800,-73.562,-8.132,470.27
13569200,-73.567,-8.107,470.267
13569600,-73.572,-8.081,470.263
13570000,-73.577,-8.056,470.259
13570400,-73.582,-8.03,470.256
13570800,-73.587,-8.005,470.252
13571200,-73.592,-7.979,470.249
13571600,-73.597,-7.954,470.245
13572000,-73.602,-7.928,470.242
13572400,-73.607,-7.903,470.238
13572800,-73.612,-7.877,470.235
13573200,-73.617,-7.852,470.231
13573600,-73.622,-7.826,470.228
13574000,-73.627,-7.801,470.225
13574400,-73.632,-7.775,470.221
13574800,-73.637,-7.75,470.218
13575200,-73.642,-7.724,470.214
13575600,-73.647,-7.699,470.211
13576000,-73.652,-7.673,470.207
13576400,-73.657,-7.648,470.204
13576800,-73.662,-7.622,470.201
13577200,-73.667,-7.597,470.197
13577600,-73.672,-7.571,470.194
13578000,-73.677,-7.546,470.19
13578400,-73.682,-7.52,470.187
13578800,-73.687,-7.495,470.184
13579200,-73.692,-7.469,470.18
13579600,-73.697,-7.444,470.177
13580000,-73.702,-7.418,470.174
13580400,-73.707,-7.393,470.17
13580800,-73.712,-7.367,470.167
13581200,-73.717,-7.342,470.164
13581600,-73.722,-7.316,470.16
13582000,-73.727,-7.291,470.157
13582400,-73.732,-7.265,470.154
13582800,-73.737,-7.24,470.15
13583200,-73.742,-7.215,470.147
13583600,-73.747,-7.189,470.144
13584000,-73.752,-7.164,470.141
13584400,-73.757,-7.138,470.137
13584800,-73.762,-7.113,470.134
13585200,-73.767,-7.087,470.131
13585600,-73.772,-7.062,470.128
13586000,-73.777,-7.036,470.124
13586400,-73.782,-7.011,470.121
13586800,-73.787,-6.985,470.118
13587200,-73.792,-6.96,470.115
13587600,-73.797,-6.934,470.112
13588000,-73.802,-6.909,470.108
13588400,-73.807,-6.883,470.105
13588800,-73.812,-6.858,470.102
13589200,-73.817,-6.832,470.099
13589600,-73.822,-6.807,470.096
13590000,-73.827,-6.781,470.093
13590400,-73.832,-6.756,470.089
13590800,-73.837,-6.73,470.086
13591200,-73.842,-6.705,470.083
13591600,-73.847,-6.679,470.08
13592000,-73.852,-6.654,470.077
13592400,-73.857,-6.628,470.074
13592800,-73.862,-6.603,470.071
13593200,-73.867,-6.577,470.068
13593600,-73.872,-6.552,470.065
13594000,-73.877,-6.526,470.062
13594400,-73.882,-6.501,470.059
13594800,-73.887,-6.475,470.055
13595200,-73.892,-6.45,470.052
13595600,-73.897,-6.424,470.049
13596000,-73.902,-6.399,470.046
13596400,-73.906,-6.373,470.043
13596800,-73.911,-6.348,470.04
13597200,-73.916,-6.322,470.037
13597600,-73.921,-6.297,470.034
13598000,-73.926,-6.271,470.031
13598400,-73.931,-6.246,470.028
13598800,-73.936,-6.22,470.025
13599200,-73.941,-6.195,470.022
13599600,-73.946,-6.169,470.02
13600000,-73.951,-6.144,470.017
13600400,-73.956,-6.118,470.014
13600800,-73.961,-6.093,470.011
13601200,-73.966,-6.067,470.008
13601600,-73.971,-6.042,470.005
13602000,-73.976,-6.016,470.002
13602400,-73.981,-5.991,469.999
13602800,-73.986,-5.965,469.996
13603200,-73.991,-5.94,469.993
13603600,-73.996,-5.915,469.99
13604000,-74.001,-5.889,469.988
13604400,-74.006,-5.864,469.985
13604800,-74.011,-5.838,469.982
13605200,-74.016,-5.813,469.979
13605600,-74.021,-5.787,469.976
13606000,-74.026,-5.762,469.973
13606400,-74.031,-5.736,469.971
13606800,-74.036,-5.711,469.968
13607200,-74.041,-5.685,469.965
13607600,-74.046,-5.66,469.962
13608000,-74.051,-5.634,469.959
13608400,-74.056,-5.609,469.957
13608800,-74.061,-5.583,469.954
13609200,-74.066,-5.558,469.951
13609600,-74.071,-5.532,469.948
13610000,-74.076,-5.507,469.946
13610400,-74.081,-5.481,469.943
13610800,-74.086,-5.456,469.94
13611200,-74.091,-5.43,469.937
13611600,-74.096,-5.405,469.935
13612000,-74.101,-5.379,469.932
13612400,-74.106,-5.354,469.929
13612800,-74.111,-5.328,469.927
13613200,-74.116,-5.303,469.924
13613600,-74.121,-5.277,469.921
13614000,-74.126,-5.252,469.918
13614400,-74.13,-5.226,469.916
13614800,-74.135,-5.201,469.913
13615200,-74.14,-5.175,469.911
13615600,-74.145,-5.15,469.908
13616000,-74.15,-5.124,469.905
13616400,-74.155,-5.099,469.903
13616800,-74.16,-5.073,469.9
13617200,-74.165,-5.048,469.897
13617600,-74.17,-5.022,469.895
13618000,-74.175,-4.997,469.892
13618400,-74.18,-4.971,469.89
13618800,-74.185,-4.946,469.887
13619200,-74.19,-4.92,469.885
13619600,-74.195,-4.895,469.882
13620000,-74.2,-4.869,469.879
13620400,-74.205,-4.844,469.877
13620800,-74.21,-4.818,469.874
13621200,-74.215,-4.793,469.872
13621600,-74.22,-4.767,469.869
13622000,-74.225,-4.742,469.867
13622400,-74.23,-4.716,469.864
13622800,-74.235,-4.691,469.862
13623200,-74.24,-4.665,469.859
13623600,-74.245,-4.64,469.857
13624000,-74.25,-4.614,469.854
13624400,-74.255,-4.589,469.852
13624800,-74.26,-4.563,469.85
13625200,-74.265,-4.538,469.847
13625600,-74.27,-4.512,469.845
13626000,-74.275,-4.487,469.842
13626400,-74.28,-4.461,469.84
13626800,-74.284,-4.436,469.837
13627200,-74.289,-4.41,469.835
13627600,-74.294,-4.385,469.833
13628000,-74.299,-4.359,469.83
13628400,-74.304,-4.334,469.828
13628800,-74.309,-4.308,469.826
13629200,-74.314,-4.283,469.823
13629600,-74.319,-4.257,469.821
13630000,-74.324,-4.232,469.818
13630400,-74.329,-4.206,469.816
13630800,-74.334,-4.181,469.814
13631200,-74.339,-4.155,469.811
13631600,-74.344,-4.13,469.809
13632000,-74.349,-4.104,469.807
13632400,-74.354,-4.079,469.805
13632800,-74.359,-4.053,469.802
13633200,-74.364,-4.028,469.8
13633600,-74.369,-4.002,469.798
13634000,-74.374,-3.977,469.795
13634400,-74.379,-3.951,469.793
13634800,-74.384,-3.926,469.791
13635200,-74.389,-3.9,469.789
